timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-28T17:43:55,codecarbon,87a6b9a7-9c2e-47af-a9e8-c299bd095150,0.0020668506622314,1.7540213916418291e-09,8.486444733012908e-07,5.131839747932872,0.0,5.775983333587647,1.7972236598245983e-09,0,9.55555595775574e-10,2.7527792556001722e-09,India,IND,maharashtra,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,72.8856,19.0748,15.40262222290039,machine,N,1.0
2023-11-28T17:45:30,codecarbon,a8578e8f-3f13-4092-ac21-e03a34f8ae07,0.0032374858856201,2.801803339110165e-09,8.654256537626571e-07,3.747662660779454,0.0,5.775983333587647,2.356390774345407e-09,0,2.040788272002677e-09,4.397179046348084e-09,India,IND,maharashtra,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,72.8856,19.0748,15.40262222290039,machine,N,1.0
2023-11-28T17:46:45,codecarbon,6b1fbed7-2b17-4969-a22c-892eb04d015f,0.0032250881195068,1.3090212700523458e-11,4.058869778269856e-09,4.310757505303345,0.0,5.775983333587647,2.848335612509744e-09,0,2.658188885125885e-09,5.506524497635631e-09,Canada,CAN,quebec,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,-71.2,46.8,15.40262222290039,machine,N,1.0
2023-11-28T17:48:01,codecarbon,26526289-0e40-4adc-a5ea-82b6d63db146,0.0032598972320556,1.2116099570798682e-11,3.716712125663658e-09,3.831757269224388,0.0,5.775983333587647,2.4925019938629167e-09,0,2.6042524003363117e-09,5.096754394199228e-09,Canada,CAN,quebec,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,-71.2,46.8,15.40262222290039,machine,N,1.0
2023-11-28T17:48:39,codecarbon,dee26e87-83af-4365-b6c2-23ef6d22d6f8,0.0038394927978515,4.391416082743726e-09,1.143749009036037e-06,4.004865315522568,0.0,5.775983333587647,3.306113756894324e-09,0,3.585819917854375e-09,6.891933674748699e-09,India,IND,maharashtra,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,72.8856,19.0748,15.40262222290039,machine,N,1.0
2023-11-28T17:49:30,codecarbon,f7f509f0-8355-4986-b4bf-32ada6bc6481,0.0032470226287841,3.0096195935383063e-09,9.268859313940886e-07,3.646144620306349,0.0,5.775983333587647,2.407501926982025e-09,0,2.3158260916034123e-09,4.723328018585437e-09,India,IND,maharashtra,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,72.8856,19.0748,15.40262222290039,machine,N,1.0
2023-11-28T23:30:50,codecarbon,9607b141-d9c3-42bb-85f0-052fec60f9e4,0.0033481121063232,3.5239104000955115e-09,1.0525066927837505e-06,4.583452785587476,0.0,5.775984764099121,3.0688913439571447e-09,0,2.461569968659205e-09,5.53046131261635e-09,India,IND,maharashtra,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,73.7286,18.6161,15.402626037597656,machine,N,1.0
2023-11-29T17:32:45,codecarbon,4583d02e-874e-4aa8-ac33-6ebc9d8469fb,0.003138780593872,1.2875264097245714e-11,4.101995571905362e-09,5.068250910264273,0.0,5.775984764099121,3.1702803139849532e-09,0,2.2458239760680953e-09,5.416104290053049e-09,Canada,CAN,quebec,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,-71.2,46.8,15.402626037597656,machine,N,1.0
2023-11-29T17:45:33,codecarbon,9431a941-f305-4615-9f3a-d282124fd460,0.003885984420776367,1.680184766567553e-11,4.323704329807567e-09,4.827390543453411,0.0,5.775984764099121,3.8316697321526955e-09,0,3.2361898888666475e-09,7.067859621019343e-09,Canada,CAN,quebec,,,Linux-5.15.0-89-generic-x86_64-with-glibc2.35,3.10.12,2.3.2,8,Intel(R) Core(TM) i5-1035G1 CPU @ 1.00GHz,,,-71.2,46.8,15.402626037597656,machine,N,1.0
